date,region,state,city,category,sub_category,product,segment,customer_id,channel,sales,quantity,discount,profit
2017-06-12,East,Delaware,Newark,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Consumer,LE-16810,Standard Class,29.9,5,0.0,5.083
2017-06-13,East,Maine,Lewiston,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Home Office,PS-19045,Standard Class,67.98,2,0.0,14.9556
2017-06-13,East,Maine,Lewiston,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",Home Office,PS-19045,Standard Class,8.26,2,0.0,3.8822
2017-06-13,South,Alabama,Decatur,Office Supplies,Paper,Xerox 204,Corporate,DH-13075,Standard Class,32.4,5,0.0,15.552
2017-06-13,South,Georgia,Roswell,Office Supplies,Paper,Xerox 202,Corporate,BF-10975,Standard Class,6.48,1,0.0,3.1104
2017-06-13,South,Alabama,Decatur,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,Corporate,DH-13075,Standard Class,19.14,3,0.0,8.8044
2017-06-13,West,California,Los Angeles,Office Supplies,Binders,Aluminum Screw Posts,Consumer,JJ-15445,First Class,36.624,3,0.2,13.734
2017-06-13,South,Alabama,Decatur,Office Supplies,Art,Newell 31,Corporate,DH-13075,Standard Class,24.78,6,0.0,6.9384
2017-06-13,East,Ohio,Springfield,Office Supplies,Art,Newell 320,Home Office,FC-14245,Second Class,3.424,1,0.2,0.2996
2017-06-13,South,Alabama,Decatur,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Corporate,DH-13075,Standard Class,899.97,3,0.0,314.9895
2017-06-13,East,Maine,Lewiston,Office Supplies,Binders,Recycled Easel Ring Binders,Home Office,PS-19045,Standard Class,29.84,2,0.0,13.428
2017-06-14,East,Pennsylvania,Philadelphia,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Home Office,AD-10180,Standard Class,51.072,6,0.2,5.1072
2017-06-15,West,Arizona,Gilbert,Office Supplies,Paper,Xerox 1895,Consumer,PF-19120,Standard Class,9.568,2,0.2,2.99
2017-06-15,West,Arizona,Gilbert,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",Consumer,PF-19120,Standard Class,82.368,2,0.2,-19.5624
2017-06-15,West,Arizona,Gilbert,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Consumer,PF-19120,Standard Class,40.256,4,0.2,11.0704
2017-06-15,South,Florida,Tampa,Technology,Accessories,Belkin Standard 104 key USB Keyboard,Consumer,AC-10450,First Class,11.672,1,0.2,-0.7295
2017-06-15,West,Arizona,Gilbert,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",Consumer,PF-19120,Standard Class,364.704,6,0.2,-36.4704
2017-06-15,West,California,Los Angeles,Technology,Phones,Jabra SPEAK 410,Corporate,GK-14620,Standard Class,225.576,3,0.2,22.5576
2017-06-16,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,Peel & Seel Envelopes,Consumer,PB-19150,Standard Class,6.208,2,0.2,2.1728
2017-06-16,Central,Texas,Grand Prairie,Office Supplies,Paper,Xerox 188,Consumer,LS-17230,Standard Class,27.216,3,0.2,9.8658
2017-06-16,Central,Texas,Grand Prairie,Office Supplies,Envelopes,Staple envelope,Consumer,LS-17230,Standard Class,28.752,3,0.2,9.3444
2017-06-16,Central,Texas,Grand Prairie,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Bac,Consumer,LS-17230,Standard Class,197.372,2,0.3,-25.3764
2017-06-16,East,New York,New York City,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,Consumer,LC-16885,First Class,133.98,2,0.0,33.495
2017-06-16,East,New York,New York City,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Consumer,LC-16885,First Class,3050.376,3,0.2,1143.891
2017-06-18,South,Virginia,Arlington,Office Supplies,Storage,Tennsco Double-Tier Lockers,Consumer,KH-16510,Standard Class,450.04,2,0.0,58.5052
2017-06-18,South,Virginia,Arlington,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Consumer,KH-16510,Standard Class,34.6,2,0.0,16.608
2017-06-18,South,Virginia,Arlington,Technology,Phones,Cisco SPA301,Consumer,KH-16510,Standard Class,467.97,3,0.0,140.391
2017-06-18,South,Virginia,Arlington,Office Supplies,Binders,JM Magazine Binder,Consumer,KH-16510,Standard Class,33.02,2,0.0,15.8496
2017-06-18,West,Arizona,Peoria,Furniture,Furnishings,Flat Face Poster Frame,Home Office,SN-20560,Standard Class,75.36,5,0.2,20.724
2017-06-18,West,Arizona,Peoria,Office Supplies,Binders,Aluminum Screw Posts,Home Office,SN-20560,Standard Class,9.156,2,0.7,-6.104
2017-06-18,West,Arizona,Peoria,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,Home Office,SN-20560,Standard Class,4.536,7,0.7,-3.3264
2017-06-18,West,Arizona,Peoria,Office Supplies,Paper,Xerox 1922,Home Office,SN-20560,Standard Class,11.952,3,0.2,4.3326
2017-06-18,South,Virginia,Arlington,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Consumer,KH-16510,Standard Class,60.84,3,0.0,19.4688
2017-06-18,South,Florida,Miami,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Corporate,HR-14830,Standard Class,13.632,4,0.2,3.5784
2017-06-18,West,California,San Diego,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",Consumer,BG-11740,Standard Class,51.98,2,0.0,15.0742
2017-06-18,South,Tennessee,Smyrna,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Corporate,BV-11245,First Class,6.129,3,0.7,-4.4946
2017-06-18,South,Tennessee,Smyrna,Office Supplies,Paper,Xerox 21,Corporate,BV-11245,First Class,20.736,4,0.2,7.2576
2017-06-18,South,Tennessee,Smyrna,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Corporate,BV-11245,First Class,643.136,4,0.2,56.2744
2017-06-19,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Home Office,PP-18955,Same Day,5.904,2,0.2,1.9926
2017-06-19,West,California,Los Angeles,Furniture,Furnishings,Eldon 200 Class Desk Accessories,Consumer,LH-17155,Standard Class,12.56,2,0.0,4.0192
2017-06-19,West,California,Los Angeles,Office Supplies,Paper,Xerox 231,Consumer,LH-17155,Standard Class,6.48,1,0.0,3.1104
2017-06-19,Central,Texas,Houston,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,Home Office,KM-16375,Standard Class,228.92,5,0.2,14.3075
2017-06-19,West,California,Los Angeles,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,Consumer,LH-17155,Standard Class,186.69,3,0.0,87.7443
2017-06-19,Central,Texas,Dallas,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",Home Office,ME-17320,Standard Class,5.792,2,0.8,-9.5568
2017-06-20,East,Pennsylvania,Philadelphia,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Home Office,BC-11125,Second Class,319.984,2,0.2,91.9954
2017-06-20,West,California,San Francisco,Technology,Phones,netTALK DUO VoIP Telephone Service,Corporate,SC-20770,Second Class,125.976,3,0.2,47.241
2017-06-20,West,California,San Francisco,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Corporate,SC-20770,Second Class,257.64,6,0.0,100.4796
2017-06-20,West,Colorado,Aurora,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,Consumer,JM-16195,First Class,125.944,7,0.2,15.743
2017-06-21,South,Florida,Deltona,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,Consumer,EP-13915,Standard Class,107.976,3,0.2,37.7916
2017-06-22,East,New York,Rochester,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Consumer,SW-20455,Standard Class,1217.568,2,0.2,456.588
2017-06-22,West,Utah,Layton,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Consumer,KL-16645,Second Class,4.96,4,0.0,2.3312
2017-06-22,Central,Illinois,Aurora,Furniture,Tables,Hon Rectangular Conference Tables,Home Office,MG-17875,First Class,796.425,7,0.5,-525.6405
2017-06-23,West,Washington,Olympia,Technology,Phones,Pyle PRT45 Retro Home Telephone,Consumer,RD-19480,Second Class,201.568,4,0.2,22.6764
2017-06-23,West,California,Long Beach,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,Consumer,CS-12355,Standard Class,143.976,3,0.2,8.9985
2017-06-23,West,California,Long Beach,Office Supplies,Fasteners,Assorted Color Push Pins,Consumer,CS-12355,Standard Class,5.43,3,0.0,1.7919
2017-06-23,South,Georgia,East Point,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Corporate,RF-19345,Standard Class,27.42,3,0.0,9.3228
2017-06-23,West,California,Long Beach,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",Consumer,CS-12355,Standard Class,217.584,2,0.2,19.0386
2017-06-23,South,Georgia,East Point,Technology,Accessories,Dell Slim USB Multimedia Keyboard,Corporate,RF-19345,Standard Class,75.0,3,0.0,18.0
2017-06-23,South,Georgia,East Point,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,Corporate,RF-19345,Standard Class,165.98,1,0.0,74.691
2017-06-25,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Tennsco Industrial Shelving,Home Office,CH-12070,Standard Class,78.256,2,0.2,-17.6076
2017-06-25,West,California,Los Angeles,Office Supplies,Storage,Tennsco Regal Shelving Units,Consumer,AB-10165,Standard Class,304.23,3,0.0,9.1269
2017-06-25,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 211,Home Office,CH-12070,Standard Class,31.104,6,0.2,10.8864
2017-06-25,West,California,San Francisco,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,Consumer,JF-15565,Standard Class,204.85,5,0.0,57.358
2017-06-25,Central,Texas,Houston,Office Supplies,Paper,Xerox 1884,Consumer,MV-17485,First Class,47.952,3,0.2,16.1838
2017-06-25,West,California,Los Angeles,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",Consumer,AB-10165,Standard Class,88.752,3,0.2,27.735
2017-06-25,Central,Texas,Houston,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Consumer,MV-17485,First Class,0.984,2,0.8,-1.476
2017-06-25,Central,Texas,Houston,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Consumer,MV-17485,First Class,75.384,9,0.6,-20.7306
2017-06-25,Central,Texas,Houston,Office Supplies,Labels,Avery File Folder Labels,Consumer,MV-17485,First Class,4.608,2,0.2,1.6704
2017-06-25,West,California,Los Angeles,Office Supplies,Art,Staples in misc. colors,Consumer,AB-10165,Standard Class,20.96,2,0.0,5.24
2017-06-26,South,Virginia,Richmond,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Consumer,SA-20830,Standard Class,332.94,3,0.0,79.9056
2017-06-26,South,Virginia,Richmond,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Consumer,SA-20830,Standard Class,143.96,4,0.0,69.1008
2017-06-26,Central,Texas,Houston,Technology,Phones,Polycom SoundStation2 EX Conference phone,Consumer,VD-21670,Standard Class,971.88,3,0.2,109.3365
2017-06-26,East,Ohio,Lakewood,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Home Office,DB-13360,Standard Class,43.056,9,0.2,15.6078
2017-06-26,South,Virginia,Richmond,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Consumer,SA-20830,Standard Class,43.04,8,0.0,21.0896
2017-06-26,Central,Michigan,Taylor,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Corporate,LA-16780,Second Class,41.9,2,0.0,8.799
2017-06-26,South,Virginia,Richmond,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Consumer,SA-20830,Standard Class,15.42,1,0.0,4.1634
2017-06-28,East,Ohio,Troy,Office Supplies,Paper,Xerox 1999,Corporate,DW-13585,Second Class,15.552,3,0.2,5.4432
2017-06-28,East,Ohio,Troy,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Corporate,DW-13585,Second Class,482.94,6,0.5,-376.6932
2017-06-28,West,Arizona,Gilbert,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Corporate,CY-12745,Standard Class,621.76,4,0.2,46.632
2017-06-28,West,Arizona,Gilbert,Office Supplies,Labels,Avery 501,Corporate,CY-12745,Standard Class,5.904,2,0.2,1.9926
2017-06-28,South,Georgia,Smyrna,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",Home Office,MP-17470,Standard Class,140.75,5,0.0,42.225
2017-06-28,South,Georgia,Smyrna,Office Supplies,Binders,GBC Recycled Regency Composition Covers,Home Office,MP-17470,Standard Class,119.56,2,0.0,54.9976
2017-06-29,East,New York,New York City,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Consumer,MM-18055,Standard Class,24.96,4,0.0,11.232
2017-06-29,Central,Nebraska,Omaha,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,Home Office,NF-18475,Standard Class,269.98,2,0.0,72.8946
2017-06-29,East,Pennsylvania,Lancaster,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",Consumer,SC-20725,Standard Class,20.104,1,0.2,1.7591
2017-06-29,East,New York,New York City,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Consumer,SG-20470,First Class,117.882,1,0.1,1.3098
2017-07-02,Central,Illinois,Carol Stream,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",Consumer,RH-19600,Standard Class,382.116,6,0.3,-92.7996
2017-07-02,Central,Illinois,Carol Stream,Office Supplies,Storage,Advantus Rolling Storage Box,Consumer,RH-19600,Standard Class,68.6,5,0.2,6.0025
2017-07-02,Central,Illinois,Carol Stream,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Consumer,RH-19600,Standard Class,408.422,2,0.3,-5.8346
2017-07-02,Central,Illinois,Carol Stream,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,Consumer,RH-19600,Standard Class,435.504,3,0.2,48.9942
2017-07-02,South,North Carolina,Raleigh,Technology,Phones,Geemarc AmpliPOWER60,Corporate,FA-14230,First Class,74.24,1,0.2,8.352
2017-07-02,Central,Illinois,Carol Stream,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Consumer,RH-19600,Standard Class,11.168,2,0.2,3.7692
2017-07-02,South,North Carolina,Raleigh,Furniture,Furnishings,24-Hour Round Wall Clock,Corporate,FA-14230,First Class,159.84,10,0.2,45.954
2017-07-02,Central,Texas,Houston,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Consumer,RB-19435,Same Day,32.784,4,0.8,-85.2384
2017-07-02,South,Florida,Hollywood,Office Supplies,Paper,Xerox 1957,Consumer,KB-16315,Standard Class,15.552,3,0.2,5.6376
2017-07-02,South,North Carolina,Raleigh,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Corporate,FA-14230,First Class,2.892,2,0.7,-2.3136
2017-07-02,South,North Carolina,Raleigh,Office Supplies,Paper,Things To Do Today Pad,Corporate,FA-14230,First Class,9.392,2,0.2,3.2872
2017-07-02,East,New York,New York City,Office Supplies,Paper,Xerox 209,Home Office,SR-20740,First Class,19.44,3,0.0,9.3312
2017-07-02,South,Florida,Hollywood,Office Supplies,Paper,Easy-staple paper,Consumer,KB-16315,Standard Class,11.952,3,0.2,4.0338
2017-07-03,South,Kentucky,Richmond,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Consumer,BD-11725,Standard Class,294.93,3,0.0,144.5157
2017-07-03,South,Kentucky,Richmond,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,Consumer,BD-11725,Standard Class,70.98,1,0.0,4.9686
2017-07-03,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Corporate,DG-13300,First Class,168.464,2,0.2,-29.4812
2017-07-03,East,Pennsylvania,Philadelphia,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",Corporate,DG-13300,First Class,282.888,9,0.2,56.5776
2017-07-03,East,Pennsylvania,Philadelphia,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Corporate,DG-13300,First Class,6.72,2,0.2,2.436
2017-07-04,East,New York,New York City,Office Supplies,Art,Colorific Watercolor Pencils,Home Office,AD-10180,Standard Class,15.48,3,0.0,4.4892
2017-07-04,West,California,San Diego,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,Home Office,JP-16135,Second Class,22.848,2,0.2,7.4256
2017-07-04,Central,Wisconsin,Milwaukee,Technology,Phones,Mitel MiVoice 5330e IP Phone,Consumer,IM-15070,Standard Class,1099.96,4,0.0,285.9896
2017-07-05,South,North Carolina,Charlotte,Office Supplies,Labels,Avery 508,Corporate,RS-19765,Standard Class,11.784,3,0.2,4.2717
2017-07-05,South,North Carolina,Charlotte,Furniture,Furnishings,Stackable Trays,Corporate,RS-19765,Standard Class,4.928,2,0.2,0.7392
2017-07-05,Central,Michigan,Sterling Heights,Office Supplies,Binders,Durable Pressboard Binders,Home Office,VP-21730,Standard Class,19.0,5,0.0,8.93
2017-07-05,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,Consumer,MW-18220,Standard Class,38.976,3,0.2,-2.436
2017-07-05,East,Pennsylvania,Philadelphia,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,Consumer,MW-18220,Standard Class,34.8,3,0.2,2.175
2017-07-05,South,North Carolina,Fayetteville,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Corporate,BF-10975,Second Class,7.23,5,0.7,-5.784
2017-07-05,South,North Carolina,Fayetteville,Furniture,Furnishings,Stackable Trays,Corporate,BF-10975,Second Class,4.928,2,0.2,0.7392
2017-07-06,East,New York,New York City,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,Corporate,KM-16225,Standard Class,601.65,5,0.0,156.429
2017-07-06,East,New York,New York City,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,Corporate,KM-16225,Standard Class,124.95,5,0.0,2.499
2017-07-06,East,Massachusetts,Holyoke,Furniture,Bookcases,Bush Mission Pointe Library,Home Office,PP-18955,Standard Class,301.96,2,0.0,60.392
2017-07-06,East,New York,New York City,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Corporate,KM-16225,Standard Class,155.82,3,0.0,63.8862
2017-07-06,East,New York,New York City,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Corporate,KM-16225,Standard Class,13.96,2,0.0,6.7008
2017-07-06,West,California,Pasadena,Furniture,Chairs,Novimex Turbo Task Chair,Consumer,SJ-20215,Standard Class,170.352,3,0.2,-17.0352
2017-07-06,East,New Jersey,Vineland,Office Supplies,Art,Newell 333,Corporate,BF-10975,Standard Class,11.12,4,0.0,2.8912
2017-07-08,Central,Texas,Houston,Office Supplies,Paper,Xerox 1990,Consumer,DM-13015,Same Day,21.12,5,0.2,6.6
2017-07-09,East,Maryland,Clinton,Office Supplies,Storage,Project Tote Personal File,Consumer,BT-11680,Standard Class,98.21,7,0.0,28.4809
2017-07-09,East,Maryland,Clinton,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,Consumer,BT-11680,Standard Class,15.8,4,0.0,5.056
2017-07-09,East,Maryland,Clinton,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Consumer,BT-11680,Standard Class,464.97,3,0.0,209.2365
2017-07-09,East,Maryland,Clinton,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Consumer,BT-11680,Standard Class,181.96,2,0.0,20.0156
2017-07-09,Central,Texas,Dallas,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Corporate,KN-16450,Standard Class,48.632,2,0.8,-121.58
2017-07-09,East,Maryland,Clinton,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls",Consumer,BT-11680,Standard Class,12.39,3,0.0,5.6994
2017-07-09,East,Pennsylvania,Philadelphia,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digi,Consumer,MC-17575,Second Class,269.982,3,0.4,40.4973
2017-07-09,East,Massachusetts,Franklin,Office Supplies,Paper,Tops Wirebound Message Log Books,Corporate,CB-12535,Standard Class,6.58,2,0.0,3.0268
